# p00 p10 p01 p11 rho0
0.72187348 0.00000065 0.27081985 0.00730601 0.00000000
0.71756153 0.00000004 0.27724716 0.00519126 0.00000000
0.71756153 0.00000004 0.27724716 0.00519126 0.00000000
0.71756153 0.00000004 0.27724716 0.00519126 0.00000000
0.71756153 0.00000004 0.27724716 0.00519126 0.00000000
0.71756153 0.00000004 0.27724716 0.00519126 0.00000000
0.71756153 0.00000004 0.27724716 0.00519126 0.00000000
0.71756153 0.00000004 0.27724716 0.00519126 0.00000000
0.71756153 0.00000004 0.27724716 0.00519126 0.00000000
0.71756153 0.00000004 0.27724716 0.00519126 0.00000000
0.71756153 0.00000004 0.27724716 0.00519126 0.00000000
0.71756153 0.00000004 0.27724716 0.00519126 0.00000000
0.72622438 0.00021743 0.26879056 0.00476763 0.00000000
0.72622438 0.00021743 0.26879056 0.00476763 0.00000000
0.72622438 0.00021743 0.26879056 0.00476763 0.00000000
0.72622438 0.00021743 0.26879056 0.00476763 0.00000000
0.72622438 0.00021743 0.26879056 0.00476763 0.00000000
0.72622438 0.00021743 0.26879056 0.00476763 0.00000000
0.72622438 0.00021743 0.26879056 0.00476763 0.00000000
0.72622438 0.00021743 0.26879056 0.00476763 0.00000000
0.72622438 0.00021743 0.26879056 0.00476763 0.00000000
0.72622438 0.00021743 0.26879056 0.00476763 0.00000000
0.72622438 0.00021743 0.26879056 0.00476763 0.00000000
0.74151047 0.00056846 0.25247069 0.00545037 0.00000000
0.74151047 0.00056846 0.25247069 0.00545037 0.00000000
0.74151047 0.00056846 0.25247069 0.00545037 0.00000000
0.74151047 0.00056846 0.25247069 0.00545037 0.00000000
0.74151047 0.00056846 0.25247069 0.00545037 0.00000000
0.74151047 0.00056846 0.25247069 0.00545037 0.00000000
0.74151047 0.00056846 0.25247069 0.00545037 0.00000000
0.74151047 0.00056846 0.25247069 0.00545037 0.00000000
0.74151047 0.00056846 0.25247069 0.00545037 0.00000000
0.74151047 0.00056846 0.25247069 0.00545037 0.00000000
0.74151047 0.00056846 0.25247069 0.00545037 0.00000000
0.74151047 0.00056846 0.25247069 0.00545037 0.00000000
0.74151047 0.00056846 0.25247069 0.00545037 0.00000000
0.74151047 0.00056846 0.25247069 0.00545037 0.00000000
0.74151047 0.00056846 0.25247069 0.00545037 0.00000000
0.74151047 0.00056846 0.25247069 0.00545037 0.00000000
0.74151047 0.00056846 0.25247069 0.00545037 0.00000000
0.74993926 0.00015376 0.24428217 0.00562480 0.00000000
