# p00 p10 p01 p11 rho0
0.27210163 0.71869920 0.00119280 0.00800637 0.00000000
0.27687673 0.71386631 0.00229336 0.00696360 0.00000000
0.27687673 0.71386631 0.00229336 0.00696360 0.00000000
0.27687673 0.71386631 0.00229336 0.00696360 0.00000000
0.27687673 0.71386631 0.00229336 0.00696360 0.00000000
0.27687673 0.71386631 0.00229336 0.00696360 0.00000000
0.30292404 0.68787067 0.00150399 0.00770129 0.00000000
0.30292404 0.68787067 0.00150399 0.00770129 0.00000000
0.30292404 0.68787067 0.00150399 0.00770129 0.00000000
0.30292404 0.68787067 0.00150399 0.00770129 0.00000000
0.30292404 0.68787067 0.00150399 0.00770129 0.00000000
0.30292404 0.68787067 0.00150399 0.00770129 0.00000000
0.30292404 0.68787067 0.00150399 0.00770129 0.00000000
0.30292404 0.68787067 0.00150399 0.00770129 0.00000000
0.30292404 0.68787067 0.00150399 0.00770129 0.00000000
0.30292404 0.68787067 0.00150399 0.00770129 0.00000000
0.31257960 0.67724702 0.00178230 0.00839109 0.00000000
0.33270204 0.65874291 0.00155313 0.00700192 0.00000000
0.33270204 0.65874291 0.00155313 0.00700192 0.00000000
0.33270204 0.65874291 0.00155313 0.00700192 0.00000000
0.33270204 0.65874291 0.00155313 0.00700192 0.00000000
0.33270204 0.65874291 0.00155313 0.00700192 0.00000000
0.33270204 0.65874291 0.00155313 0.00700192 0.00000000
0.33270204 0.65874291 0.00155313 0.00700192 0.00000000
0.33270204 0.65874291 0.00155313 0.00700192 0.00000000
0.34133781 0.65078037 0.00193136 0.00595047 0.00000000
0.35599748 0.63398272 0.00214717 0.00787263 0.00000000
0.35599748 0.63398272 0.00214717 0.00787263 0.00000000
0.36759920 0.62317939 0.00177874 0.00744268 0.00000000
0.36759920 0.62317939 0.00177874 0.00744268 0.00000000
0.36759920 0.62317939 0.00177874 0.00744268 0.00000000
0.36759920 0.62317939 0.00177874 0.00744268 0.00000000
0.38210300 0.60844379 0.00316597 0.00628724 0.00000000
0.38210300 0.60844379 0.00316597 0.00628724 0.00000000
0.38210300 0.60844379 0.00316597 0.00628724 0.00000000
0.38210300 0.60844379 0.00316597 0.00628724 0.00000000
0.38210300 0.60844379 0.00316597 0.00628724 0.00000000
0.38210300 0.60844379 0.00316597 0.00628724 0.00000000
0.38210300 0.60844379 0.00316597 0.00628724 0.00000000
0.39650320 0.59336367 0.00252745 0.00760568 0.00000000
0.39650320 0.59336367 0.00252745 0.00760568 0.00000000
0.39650320 0.59336367 0.00252745 0.00760568 0.00000000
0.39650320 0.59336367 0.00252745 0.00760568 0.00000000
0.39650320 0.59336367 0.00252745 0.00760568 0.00000000
0.39650320 0.59336367 0.00252745 0.00760568 0.00000000
0.39650320 0.59336367 0.00252745 0.00760568 0.00000000
0.39650320 0.59336367 0.00252745 0.00760568 0.00000000
0.39650320 0.59336367 0.00252745 0.00760568 0.00000000
0.39650320 0.59336367 0.00252745 0.00760568 0.00000000
0.39650320 0.59336367 0.00252745 0.00760568 0.00000000
0.39650320 0.59336367 0.00252745 0.00760568 0.00000000
0.39650320 0.59336367 0.00252745 0.00760568 0.00000000
0.40056389 0.59002841 0.00306734 0.00634037 0.00000000
0.40056389 0.59002841 0.00306734 0.00634037 0.00000000
0.40056389 0.59002841 0.00306734 0.00634037 0.00000000
0.40056389 0.59002841 0.00306734 0.00634037 0.00000000
0.40056389 0.59002841 0.00306734 0.00634037 0.00000000
0.40056389 0.59002841 0.00306734 0.00634037 0.00000000
0.40056389 0.59002841 0.00306734 0.00634037 0.00000000
0.40056389 0.59002841 0.00306734 0.00634037 0.00000000
0.40056389 0.59002841 0.00306734 0.00634037 0.00000000
0.40056389 0.59002841 0.00306734 0.00634037 0.00000000
0.40056389 0.59002841 0.00306734 0.00634037 0.00000000
0.40056389 0.59002841 0.00306734 0.00634037 0.00000000
0.40056389 0.59002841 0.00306734 0.00634037 0.00000000
0.41538759 0.57507479 0.00368688 0.00585074 0.00000000
0.41538759 0.57507479 0.00368688 0.00585074 0.00000000
0.41538759 0.57507479 0.00368688 0.00585074 0.00000000
0.41538759 0.57507479 0.00368688 0.00585074 0.00000000
0.43516567 0.55624666 0.00364815 0.00493951 0.00000000
0.43516567 0.55624666 0.00364815 0.00493951 0.00000000
0.43516567 0.55624666 0.00364815 0.00493951 0.00000000
0.44375449 0.54706678 0.00112089 0.00805784 0.00000000
0.44375449 0.54706678 0.00112089 0.00805784 0.00000000
0.44375449 0.54706678 0.00112089 0.00805784 0.00000000
0.44375449 0.54706678 0.00112089 0.00805784 0.00000000
0.44375449 0.54706678 0.00112089 0.00805784 0.00000000
0.44375449 0.54706678 0.00112089 0.00805784 0.00000000
0.44375449 0.54706678 0.00112089 0.00805784 0.00000000
0.44375449 0.54706678 0.00112089 0.00805784 0.00000000
0.44375449 0.54706678 0.00112089 0.00805784 0.00000000
0.44375449 0.54706678 0.00112089 0.00805784 0.00000000
0.44375449 0.54706678 0.00112089 0.00805784 0.00000000
0.44375449 0.54706678 0.00112089 0.00805784 0.00000000
0.44375449 0.54706678 0.00112089 0.00805784 0.00000000
0.44375449 0.54706678 0.00112089 0.00805784 0.00000000
0.44375449 0.54706678 0.00112089 0.00805784 0.00000000
0.44375449 0.54706678 0.00112089 0.00805784 0.00000000
0.44375449 0.54706678 0.00112089 0.00805784 0.00000000
0.44375449 0.54706678 0.00112089 0.00805784 0.00000000
0.44101313 0.55019782 0.00233523 0.00645382 0.00000000
0.44387463 0.54767691 0.00265735 0.00579112 0.00000000
0.44387463 0.54767691 0.00265735 0.00579112 0.00000000
0.44387463 0.54767691 0.00265735 0.00579112 0.00000000
0.44387463 0.54767691 0.00265735 0.00579112 0.00000000
0.44387463 0.54767691 0.00265735 0.00579112 0.00000000
0.44387463 0.54767691 0.00265735 0.00579112 0.00000000
0.44387463 0.54767691 0.00265735 0.00579112 0.00000000
