# p00 p10 p01 p11 rho0
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98573261 0.00000672 0.00134439 0.01291628 0.00000000
0.98751730 0.00000001 0.00005544 0.01242725 0.00000000
0.98751730 0.00000001 0.00005544 0.01242725 0.00000000
0.98751730 0.00000001 0.00005544 0.01242725 0.00000000
0.98751730 0.00000001 0.00005544 0.01242725 0.00000000
