# p00 p10 p01 p11 rho0
0.96698254 0.00057903 0.00369491 0.02874352 0.00000000
0.96698254 0.00057903 0.00369491 0.02874352 0.00000000
0.96698254 0.00057903 0.00369491 0.02874352 0.00000000
0.96698254 0.00057903 0.00369491 0.02874352 0.00000000
0.96698254 0.00057903 0.00369491 0.02874352 0.00000000
0.96698254 0.00057903 0.00369491 0.02874352 0.00000000
0.96698254 0.00057903 0.00369491 0.02874352 0.00000000
0.96698254 0.00057903 0.00369491 0.02874352 0.00000000
0.96698254 0.00057903 0.00369491 0.02874352 0.00000000
0.96698254 0.00057903 0.00369491 0.02874352 0.00000000
0.96698254 0.00057903 0.00369491 0.02874352 0.00000000
0.96698254 0.00057903 0.00369491 0.02874352 0.00000000
0.96698254 0.00057903 0.00369491 0.02874352 0.00000000
0.96698254 0.00057903 0.00369491 0.02874352 0.00000000
0.96696363 0.00069725 0.00370137 0.02863775 0.00000000
0.96696363 0.00069725 0.00370137 0.02863775 0.00000000
0.96696363 0.00069725 0.00370137 0.02863775 0.00000000
0.96696363 0.00069725 0.00370137 0.02863775 0.00000000
0.96696363 0.00069725 0.00370137 0.02863775 0.00000000
0.96679731 0.00071254 0.00401950 0.02847065 0.00000000
0.96679731 0.00071254 0.00401950 0.02847065 0.00000000
0.96679731 0.00071254 0.00401950 0.02847065 0.00000000
0.96679731 0.00071254 0.00401950 0.02847065 0.00000000
0.96679731 0.00071254 0.00401950 0.02847065 0.00000000
0.96679731 0.00071254 0.00401950 0.02847065 0.00000000
0.96679731 0.00071254 0.00401950 0.02847065 0.00000000
0.96679731 0.00071254 0.00401950 0.02847065 0.00000000
0.96679731 0.00071254 0.00401950 0.02847065 0.00000000
0.96679731 0.00071254 0.00401950 0.02847065 0.00000000
0.96679731 0.00071254 0.00401950 0.02847065 0.00000000
0.96706485 0.00053726 0.00391386 0.02848403 0.00000000
0.96706485 0.00053726 0.00391386 0.02848403 0.00000000
0.96706485 0.00053726 0.00391386 0.02848403 0.00000000
0.96706485 0.00053726 0.00391386 0.02848403 0.00000000
0.96706485 0.00053726 0.00391386 0.02848403 0.00000000
0.96706485 0.00053726 0.00391386 0.02848403 0.00000000
0.96706485 0.00053726 0.00391386 0.02848403 0.00000000
0.96706485 0.00053726 0.00391386 0.02848403 0.00000000
0.96706485 0.00053726 0.00391386 0.02848403 0.00000000
0.96702953 0.00051334 0.00393488 0.02852225 0.00000000
0.96702953 0.00051334 0.00393488 0.02852225 0.00000000
0.96702953 0.00051334 0.00393488 0.02852225 0.00000000
0.96702953 0.00051334 0.00393488 0.02852225 0.00000000
0.96702953 0.00051334 0.00393488 0.02852225 0.00000000
0.96702953 0.00051334 0.00393488 0.02852225 0.00000000
0.96702953 0.00051334 0.00393488 0.02852225 0.00000000
0.96702953 0.00051334 0.00393488 0.02852225 0.00000000
0.96702953 0.00051334 0.00393488 0.02852225 0.00000000
0.96702953 0.00051334 0.00393488 0.02852225 0.00000000
0.96702953 0.00051334 0.00393488 0.02852225 0.00000000
0.96694176 0.00058445 0.00399915 0.02847465 0.00000000
0.96694176 0.00058445 0.00399915 0.02847465 0.00000000
0.96694176 0.00058445 0.00399915 0.02847465 0.00000000
0.96694176 0.00058445 0.00399915 0.02847465 0.00000000
0.96694176 0.00058445 0.00399915 0.02847465 0.00000000
0.96694176 0.00058445 0.00399915 0.02847465 0.00000000
0.96694176 0.00058445 0.00399915 0.02847465 0.00000000
0.96694176 0.00058445 0.00399915 0.02847465 0.00000000
0.96694176 0.00058445 0.00399915 0.02847465 0.00000000
0.96694176 0.00058445 0.00399915 0.02847465 0.00000000
0.96687932 0.00058282 0.00381693 0.02872093 0.00000000
0.96687932 0.00058282 0.00381693 0.02872093 0.00000000
0.96687932 0.00058282 0.00381693 0.02872093 0.00000000
0.96687932 0.00058282 0.00381693 0.02872093 0.00000000
0.96687932 0.00058282 0.00381693 0.02872093 0.00000000
0.96687932 0.00058282 0.00381693 0.02872093 0.00000000
0.96687932 0.00058282 0.00381693 0.02872093 0.00000000
0.96697089 0.00046144 0.00379002 0.02877765 0.00000000
0.96697089 0.00046144 0.00379002 0.02877765 0.00000000
0.96697089 0.00046144 0.00379002 0.02877765 0.00000000
0.96697089 0.00046144 0.00379002 0.02877765 0.00000000
0.96697089 0.00046144 0.00379002 0.02877765 0.00000000
0.96697089 0.00046144 0.00379002 0.02877765 0.00000000
0.96697089 0.00046144 0.00379002 0.02877765 0.00000000
0.96697089 0.00046144 0.00379002 0.02877765 0.00000000
0.96697089 0.00046144 0.00379002 0.02877765 0.00000000
0.96697089 0.00046144 0.00379002 0.02877765 0.00000000
0.96697089 0.00046144 0.00379002 0.02877765 0.00000000
0.96695093 0.00065087 0.00368945 0.02870874 0.00000000
0.96695093 0.00065087 0.00368945 0.02870874 0.00000000
0.96695093 0.00065087 0.00368945 0.02870874 0.00000000
0.96695093 0.00065087 0.00368945 0.02870874 0.00000000
0.96695093 0.00065087 0.00368945 0.02870874 0.00000000
0.96691238 0.00057500 0.00387113 0.02864150 0.00000000
0.96691238 0.00057500 0.00387113 0.02864150 0.00000000
0.96691238 0.00057500 0.00387113 0.02864150 0.00000000
0.96691238 0.00057500 0.00387113 0.02864150 0.00000000
0.96691238 0.00057500 0.00387113 0.02864150 0.00000000
0.96691238 0.00057500 0.00387113 0.02864150 0.00000000
0.96691238 0.00057500 0.00387113 0.02864150 0.00000000
0.96691238 0.00057500 0.00387113 0.02864150 0.00000000
0.96691238 0.00057500 0.00387113 0.02864150 0.00000000
0.96691238 0.00057500 0.00387113 0.02864150 0.00000000
0.96691238 0.00057500 0.00387113 0.02864150 0.00000000
0.96691238 0.00057500 0.00387113 0.02864150 0.00000000
0.96691238 0.00057500 0.00387113 0.02864150 0.00000000
0.96691238 0.00057500 0.00387113 0.02864150 0.00000000
0.96691238 0.00057500 0.00387113 0.02864150 0.00000000
0.96691238 0.00057500 0.00387113 0.02864150 0.00000000
0.96691238 0.00057500 0.00387113 0.02864150 0.00000000
0.96689894 0.00058616 0.00373442 0.02878048 0.00000000
0.96705886 0.00067184 0.00393276 0.02833655 0.00000000
0.96705886 0.00067184 0.00393276 0.02833655 0.00000000
0.96705886 0.00067184 0.00393276 0.02833655 0.00000000
0.96705886 0.00067184 0.00393276 0.02833655 0.00000000
0.96705886 0.00067184 0.00393276 0.02833655 0.00000000
0.96705886 0.00067184 0.00393276 0.02833655 0.00000000
0.96705886 0.00067184 0.00393276 0.02833655 0.00000000
0.96705886 0.00067184 0.00393276 0.02833655 0.00000000
0.96705886 0.00067184 0.00393276 0.02833655 0.00000000
0.96705886 0.00067184 0.00393276 0.02833655 0.00000000
0.96705886 0.00067184 0.00393276 0.02833655 0.00000000
0.96705886 0.00067184 0.00393276 0.02833655 0.00000000
0.96705886 0.00067184 0.00393276 0.02833655 0.00000000
0.96705886 0.00067184 0.00393276 0.02833655 0.00000000
0.96705886 0.00067184 0.00393276 0.02833655 0.00000000
0.96705886 0.00067184 0.00393276 0.02833655 0.00000000
0.96705886 0.00067184 0.00393276 0.02833655 0.00000000
0.96705886 0.00067184 0.00393276 0.02833655 0.00000000
0.96705886 0.00067184 0.00393276 0.02833655 0.00000000
0.96705886 0.00067184 0.00393276 0.02833655 0.00000000
0.96705886 0.00067184 0.00393276 0.02833655 0.00000000
0.96705886 0.00067184 0.00393276 0.02833655 0.00000000
0.96705886 0.00067184 0.00393276 0.02833655 0.00000000
0.96705886 0.00067184 0.00393276 0.02833655 0.00000000
0.96705886 0.00067184 0.00393276 0.02833655 0.00000000
0.96705886 0.00067184 0.00393276 0.02833655 0.00000000
0.96705886 0.00067184 0.00393276 0.02833655 0.00000000
0.96705886 0.00067184 0.00393276 0.02833655 0.00000000
0.96705886 0.00067184 0.00393276 0.02833655 0.00000000
0.96705886 0.00067184 0.00393276 0.02833655 0.00000000
0.96705886 0.00067184 0.00393276 0.02833655 0.00000000
0.96705886 0.00067184 0.00393276 0.02833655 0.00000000
0.96706677 0.00070950 0.00360521 0.02861853 0.00000000
0.96717745 0.00063469 0.00359272 0.02859514 0.00000000
0.96717745 0.00063469 0.00359272 0.02859514 0.00000000
0.96717745 0.00063469 0.00359272 0.02859514 0.00000000
0.96717745 0.00063469 0.00359272 0.02859514 0.00000000
0.96717745 0.00063469 0.00359272 0.02859514 0.00000000
0.96717173 0.00065164 0.00356290 0.02861373 0.00000000
0.96717173 0.00065164 0.00356290 0.02861373 0.00000000
0.96717173 0.00065164 0.00356290 0.02861373 0.00000000
0.96717173 0.00065164 0.00356290 0.02861373 0.00000000
0.96717173 0.00065164 0.00356290 0.02861373 0.00000000
0.96717173 0.00065164 0.00356290 0.02861373 0.00000000
0.96717173 0.00065164 0.00356290 0.02861373 0.00000000
0.96717173 0.00065164 0.00356290 0.02861373 0.00000000
0.96692970 0.00068406 0.00372644 0.02865980 0.00000000
0.96683630 0.00059610 0.00388034 0.02868726 0.00000000
0.96683630 0.00059610 0.00388034 0.02868726 0.00000000
0.96683630 0.00059610 0.00388034 0.02868726 0.00000000
0.96683630 0.00059610 0.00388034 0.02868726 0.00000000
0.96683630 0.00059610 0.00388034 0.02868726 0.00000000
0.96683630 0.00059610 0.00388034 0.02868726 0.00000000
0.96683630 0.00059610 0.00388034 0.02868726 0.00000000
0.96683630 0.00059610 0.00388034 0.02868726 0.00000000
0.96683630 0.00059610 0.00388034 0.02868726 0.00000000
0.96683630 0.00059610 0.00388034 0.02868726 0.00000000
0.96683630 0.00059610 0.00388034 0.02868726 0.00000000
0.96683630 0.00059610 0.00388034 0.02868726 0.00000000
0.96683630 0.00059610 0.00388034 0.02868726 0.00000000
0.96683630 0.00059610 0.00388034 0.02868726 0.00000000
0.96683630 0.00059610 0.00388034 0.02868726 0.00000000
0.96683630 0.00059610 0.00388034 0.02868726 0.00000000
0.96683630 0.00059610 0.00388034 0.02868726 0.00000000
0.96683630 0.00059610 0.00388034 0.02868726 0.00000000
0.96695373 0.00052026 0.00403286 0.02849316 0.00000000
0.96695373 0.00052026 0.00403286 0.02849316 0.00000000
0.96695373 0.00052026 0.00403286 0.02849316 0.00000000
0.96695373 0.00052026 0.00403286 0.02849316 0.00000000
0.96695373 0.00052026 0.00403286 0.02849316 0.00000000
0.96695373 0.00052026 0.00403286 0.02849316 0.00000000
0.96695373 0.00052026 0.00403286 0.02849316 0.00000000
0.96696829 0.00054169 0.00402560 0.02846443 0.00000000
0.96696829 0.00054169 0.00402560 0.02846443 0.00000000
0.96683682 0.00051611 0.00390389 0.02874318 0.00000000
0.96699779 0.00047209 0.00358863 0.02894149 0.00000000
0.96699779 0.00047209 0.00358863 0.02894149 0.00000000
0.96699779 0.00047209 0.00358863 0.02894149 0.00000000
0.96699779 0.00047209 0.00358863 0.02894149 0.00000000
0.96699779 0.00047209 0.00358863 0.02894149 0.00000000
0.96699779 0.00047209 0.00358863 0.02894149 0.00000000
0.96699779 0.00047209 0.00358863 0.02894149 0.00000000
0.96705741 0.00050144 0.00382138 0.02861978 0.00000000
0.96705741 0.00050144 0.00382138 0.02861978 0.00000000
0.96707545 0.00059514 0.00375276 0.02857665 0.00000000
0.96707545 0.00059514 0.00375276 0.02857665 0.00000000
0.96707545 0.00059514 0.00375276 0.02857665 0.00000000
0.96707545 0.00059514 0.00375276 0.02857665 0.00000000
0.96707545 0.00059514 0.00375276 0.02857665 0.00000000
0.96707545 0.00059514 0.00375276 0.02857665 0.00000000
0.96707545 0.00059514 0.00375276 0.02857665 0.00000000
0.96707545 0.00059514 0.00375276 0.02857665 0.00000000
0.96707545 0.00059514 0.00375276 0.02857665 0.00000000
0.96707545 0.00059514 0.00375276 0.02857665 0.00000000
0.96707545 0.00059514 0.00375276 0.02857665 0.00000000
0.96707545 0.00059514 0.00375276 0.02857665 0.00000000
0.96707545 0.00059514 0.00375276 0.02857665 0.00000000
0.96708632 0.00061706 0.00387758 0.02841903 0.00000000
0.96708632 0.00061706 0.00387758 0.02841903 0.00000000
0.96708115 0.00062445 0.00376320 0.02853120 0.00000000
0.96708115 0.00062445 0.00376320 0.02853120 0.00000000
0.96708115 0.00062445 0.00376320 0.02853120 0.00000000
0.96684392 0.00066003 0.00391539 0.02858067 0.00000000
0.96684392 0.00066003 0.00391539 0.02858067 0.00000000
0.96684392 0.00066003 0.00391539 0.02858067 0.00000000
0.96684392 0.00066003 0.00391539 0.02858067 0.00000000
0.96682806 0.00072046 0.00388584 0.02856564 0.00000000
0.96682806 0.00072046 0.00388584 0.02856564 0.00000000
0.96707152 0.00071086 0.00381115 0.02840647 0.00000000
0.96707152 0.00071086 0.00381115 0.02840647 0.00000000
0.96707152 0.00071086 0.00381115 0.02840647 0.00000000
0.96707152 0.00071086 0.00381115 0.02840647 0.00000000
0.96707152 0.00071086 0.00381115 0.02840647 0.00000000
0.96689830 0.00076291 0.00373163 0.02860716 0.00000000
0.96689830 0.00076291 0.00373163 0.02860716 0.00000000
0.96689830 0.00076291 0.00373163 0.02860716 0.00000000
0.96689830 0.00076291 0.00373163 0.02860716 0.00000000
0.96689830 0.00076291 0.00373163 0.02860716 0.00000000
0.96689830 0.00076291 0.00373163 0.02860716 0.00000000
0.96689830 0.00076291 0.00373163 0.02860716 0.00000000
0.96689830 0.00076291 0.00373163 0.02860716 0.00000000
0.96689830 0.00076291 0.00373163 0.02860716 0.00000000
0.96689830 0.00076291 0.00373163 0.02860716 0.00000000
0.96689830 0.00076291 0.00373163 0.02860716 0.00000000
0.96689830 0.00076291 0.00373163 0.02860716 0.00000000
0.96689830 0.00076291 0.00373163 0.02860716 0.00000000
0.96689830 0.00076291 0.00373163 0.02860716 0.00000000
0.96689830 0.00076291 0.00373163 0.02860716 0.00000000
0.96689830 0.00076291 0.00373163 0.02860716 0.00000000
0.96689830 0.00076291 0.00373163 0.02860716 0.00000000
0.96689830 0.00076291 0.00373163 0.02860716 0.00000000
0.96689830 0.00076291 0.00373163 0.02860716 0.00000000
0.96689830 0.00076291 0.00373163 0.02860716 0.00000000
0.96689830 0.00076291 0.00373163 0.02860716 0.00000000
0.96689830 0.00076291 0.00373163 0.02860716 0.00000000
0.96689830 0.00076291 0.00373163 0.02860716 0.00000000
0.96689830 0.00076291 0.00373163 0.02860716 0.00000000
0.96689830 0.00076291 0.00373163 0.02860716 0.00000000
0.96689830 0.00076291 0.00373163 0.02860716 0.00000000
0.96689830 0.00076291 0.00373163 0.02860716 0.00000000
0.96689830 0.00076291 0.00373163 0.02860716 0.00000000
0.96689830 0.00076291 0.00373163 0.02860716 0.00000000
0.96689830 0.00076291 0.00373163 0.02860716 0.00000000
0.96689830 0.00076291 0.00373163 0.02860716 0.00000000
0.96689830 0.00076291 0.00373163 0.02860716 0.00000000
0.96689830 0.00076291 0.00373163 0.02860716 0.00000000
0.96689830 0.00076291 0.00373163 0.02860716 0.00000000
0.96689830 0.00076291 0.00373163 0.02860716 0.00000000
0.96703118 0.00066513 0.00377390 0.02852979 0.00000000
0.96703118 0.00066513 0.00377390 0.02852979 0.00000000
0.96703118 0.00066513 0.00377390 0.02852979 0.00000000
0.96703118 0.00066513 0.00377390 0.02852979 0.00000000
0.96703118 0.00066513 0.00377390 0.02852979 0.00000000
0.96689735 0.00055649 0.00383623 0.02870994 0.00000000
0.96689735 0.00055649 0.00383623 0.02870994 0.00000000
0.96688790 0.00055537 0.00383719 0.02871954 0.00000000
0.96688790 0.00055537 0.00383719 0.02871954 0.00000000
0.96688790 0.00055537 0.00383719 0.02871954 0.00000000
0.96688790 0.00055537 0.00383719 0.02871954 0.00000000
0.96688790 0.00055537 0.00383719 0.02871954 0.00000000
0.96688790 0.00055537 0.00383719 0.02871954 0.00000000
0.96688790 0.00055537 0.00383719 0.02871954 0.00000000
0.96688790 0.00055537 0.00383719 0.02871954 0.00000000
0.96688790 0.00055537 0.00383719 0.02871954 0.00000000
0.96691474 0.00060610 0.00367827 0.02880089 0.00000000
0.96691474 0.00060610 0.00367827 0.02880089 0.00000000
0.96691474 0.00060610 0.00367827 0.02880089 0.00000000
0.96691474 0.00060610 0.00367827 0.02880089 0.00000000
0.96691474 0.00060610 0.00367827 0.02880089 0.00000000
0.96713185 0.00068281 0.00360552 0.02857982 0.00000000
0.96713185 0.00068281 0.00360552 0.02857982 0.00000000
0.96713185 0.00068281 0.00360552 0.02857982 0.00000000
0.96713185 0.00068281 0.00360552 0.02857982 0.00000000
0.96706757 0.00058967 0.00373685 0.02860590 0.00000000
0.96706757 0.00058967 0.00373685 0.02860590 0.00000000
0.96706757 0.00058967 0.00373685 0.02860590 0.00000000
0.96706757 0.00058967 0.00373685 0.02860590 0.00000000
0.96706757 0.00058967 0.00373685 0.02860590 0.00000000
0.96706757 0.00058967 0.00373685 0.02860590 0.00000000
0.96706757 0.00058967 0.00373685 0.02860590 0.00000000
0.96706757 0.00058967 0.00373685 0.02860590 0.00000000
0.96706757 0.00058967 0.00373685 0.02860590 0.00000000
0.96706757 0.00058967 0.00373685 0.02860590 0.00000000
0.96706757 0.00058967 0.00373685 0.02860590 0.00000000
0.96686442 0.00063352 0.00378601 0.02871605 0.00000000
0.96693895 0.00057480 0.00376541 0.02872084 0.00000000
0.96693895 0.00057480 0.00376541 0.02872084 0.00000000
0.96693895 0.00057480 0.00376541 0.02872084 0.00000000
0.96693895 0.00057480 0.00376541 0.02872084 0.00000000
0.96693895 0.00057480 0.00376541 0.02872084 0.00000000
0.96693895 0.00057480 0.00376541 0.02872084 0.00000000
0.96693895 0.00057480 0.00376541 0.02872084 0.00000000
0.96693895 0.00057480 0.00376541 0.02872084 0.00000000
0.96693895 0.00057480 0.00376541 0.02872084 0.00000000
0.96704379 0.00059189 0.00371274 0.02865159 0.00000000
0.96704379 0.00059189 0.00371274 0.02865159 0.00000000
0.96704379 0.00059189 0.00371274 0.02865159 0.00000000
0.96704379 0.00059189 0.00371274 0.02865159 0.00000000
0.96704379 0.00059189 0.00371274 0.02865159 0.00000000
0.96704379 0.00059189 0.00371274 0.02865159 0.00000000
0.96704379 0.00059189 0.00371274 0.02865159 0.00000000
0.96704379 0.00059189 0.00371274 0.02865159 0.00000000
0.96704379 0.00059189 0.00371274 0.02865159 0.00000000
0.96704379 0.00059189 0.00371274 0.02865159 0.00000000
0.96704379 0.00059189 0.00371274 0.02865159 0.00000000
0.96704379 0.00059189 0.00371274 0.02865159 0.00000000
0.96704379 0.00059189 0.00371274 0.02865159 0.00000000
0.96706834 0.00066900 0.00374174 0.02852093 0.00000000
0.96706834 0.00066900 0.00374174 0.02852093 0.00000000
0.96706834 0.00066900 0.00374174 0.02852093 0.00000000
0.96706834 0.00066900 0.00374174 0.02852093 0.00000000
0.96706834 0.00066900 0.00374174 0.02852093 0.00000000
0.96706834 0.00066900 0.00374174 0.02852093 0.00000000
0.96706834 0.00066900 0.00374174 0.02852093 0.00000000
0.96705306 0.00059415 0.00372697 0.02862582 0.00000000
0.96705306 0.00059415 0.00372697 0.02862582 0.00000000
0.96705306 0.00059415 0.00372697 0.02862582 0.00000000
0.96705306 0.00059415 0.00372697 0.02862582 0.00000000
0.96706110 0.00053779 0.00372002 0.02868109 0.00000000
0.96718813 0.00052958 0.00369835 0.02858394 0.00000000
0.96718813 0.00052958 0.00369835 0.02858394 0.00000000
0.96718813 0.00052958 0.00369835 0.02858394 0.00000000
0.96701441 0.00052666 0.00388393 0.02857501 0.00000000
0.96701441 0.00052666 0.00388393 0.02857501 0.00000000
0.96701441 0.00052666 0.00388393 0.02857501 0.00000000
0.96701441 0.00052666 0.00388393 0.02857501 0.00000000
0.96701441 0.00052666 0.00388393 0.02857501 0.00000000
0.96710691 0.00052479 0.00386530 0.02850300 0.00000000
0.96690901 0.00051824 0.00395358 0.02861917 0.00000000
0.96690901 0.00051824 0.00395358 0.02861917 0.00000000
0.96690901 0.00051824 0.00395358 0.02861917 0.00000000
0.96704167 0.00053937 0.00369174 0.02872722 0.00000000
0.96704167 0.00053937 0.00369174 0.02872722 0.00000000
0.96702414 0.00054756 0.00382994 0.02859837 0.00000000
0.96702414 0.00054756 0.00382994 0.02859837 0.00000000
0.96702414 0.00054756 0.00382994 0.02859837 0.00000000
0.96695156 0.00054616 0.00395234 0.02854994 0.00000000
0.96695156 0.00054616 0.00395234 0.02854994 0.00000000
0.96695156 0.00054616 0.00395234 0.02854994 0.00000000
0.96695156 0.00054616 0.00395234 0.02854994 0.00000000
0.96695156 0.00054616 0.00395234 0.02854994 0.00000000
0.96695156 0.00054616 0.00395234 0.02854994 0.00000000
0.96690528 0.00054757 0.00380521 0.02874194 0.00000000
0.96690528 0.00054757 0.00380521 0.02874194 0.00000000
0.96698441 0.00054088 0.00385695 0.02861776 0.00000000
0.96698441 0.00054088 0.00385695 0.02861776 0.00000000
0.96698441 0.00054088 0.00385695 0.02861776 0.00000000
0.96698441 0.00054088 0.00385695 0.02861776 0.00000000
0.96707322 0.00061892 0.00374573 0.02856214 0.00000000
0.96707322 0.00061892 0.00374573 0.02856214 0.00000000
0.96707322 0.00061892 0.00374573 0.02856214 0.00000000
0.96707322 0.00061892 0.00374573 0.02856214 0.00000000
0.96697566 0.00070329 0.00372608 0.02859496 0.00000000
0.96710935 0.00065588 0.00367838 0.02855639 0.00000000
0.96710935 0.00065588 0.00367838 0.02855639 0.00000000
0.96710935 0.00065588 0.00367838 0.02855639 0.00000000
0.96705892 0.00063924 0.00368894 0.02861290 0.00000000
0.96705892 0.00063924 0.00368894 0.02861290 0.00000000
0.96696084 0.00064675 0.00375885 0.02863356 0.00000000
0.96696084 0.00064675 0.00375885 0.02863356 0.00000000
0.96696084 0.00064675 0.00375885 0.02863356 0.00000000
0.96695269 0.00060838 0.00375718 0.02868174 0.00000000
0.96695269 0.00060838 0.00375718 0.02868174 0.00000000
0.96695269 0.00060838 0.00375718 0.02868174 0.00000000
0.96699143 0.00056739 0.00380631 0.02863487 0.00000000
0.96699143 0.00056739 0.00380631 0.02863487 0.00000000
0.96699143 0.00056739 0.00380631 0.02863487 0.00000000
0.96699143 0.00056739 0.00380631 0.02863487 0.00000000
0.96715149 0.00051746 0.00370951 0.02862153 0.00000000
0.96715149 0.00051746 0.00370951 0.02862153 0.00000000
0.96715149 0.00051746 0.00370951 0.02862153 0.00000000
0.96715149 0.00051746 0.00370951 0.02862153 0.00000000
0.96715149 0.00051746 0.00370951 0.02862153 0.00000000
0.96715149 0.00051746 0.00370951 0.02862153 0.00000000
0.96714855 0.00047994 0.00370830 0.02866321 0.00000000
0.96714855 0.00047994 0.00370830 0.02866321 0.00000000
0.96715978 0.00052488 0.00371907 0.02859627 0.00000000
0.96715978 0.00052488 0.00371907 0.02859627 0.00000000
0.96710416 0.00051602 0.00378161 0.02859821 0.00000000
0.96710416 0.00051602 0.00378161 0.02859821 0.00000000
0.96710416 0.00051602 0.00378161 0.02859821 0.00000000
0.96710416 0.00051602 0.00378161 0.02859821 0.00000000
0.96710416 0.00051602 0.00378161 0.02859821 0.00000000
0.96710416 0.00051602 0.00378161 0.02859821 0.00000000
0.96710276 0.00050588 0.00375054 0.02864082 0.00000000
0.96710276 0.00050588 0.00375054 0.02864082 0.00000000
0.96710276 0.00050588 0.00375054 0.02864082 0.00000000
0.96710575 0.00051918 0.00377587 0.02859920 0.00000000
0.96710575 0.00051918 0.00377587 0.02859920 0.00000000
0.96710575 0.00051918 0.00377587 0.02859920 0.00000000
0.96710575 0.00051918 0.00377587 0.02859920 0.00000000
0.96697405 0.00053512 0.00385768 0.02863316 0.00000000
0.96697405 0.00053512 0.00385768 0.02863316 0.00000000
0.96697405 0.00053512 0.00385768 0.02863316 0.00000000
0.96697405 0.00053512 0.00385768 0.02863316 0.00000000
0.96697405 0.00053512 0.00385768 0.02863316 0.00000000
0.96706021 0.00058182 0.00388756 0.02847041 0.00000000
0.96713576 0.00056590 0.00368795 0.02861039 0.00000000
0.96709415 0.00059373 0.00357239 0.02873973 0.00000000
0.96709415 0.00059373 0.00357239 0.02873973 0.00000000
0.96709415 0.00059373 0.00357239 0.02873973 0.00000000
0.96720519 0.00061420 0.00356566 0.02861495 0.00000000
0.96720519 0.00061420 0.00356566 0.02861495 0.00000000
0.96720519 0.00061420 0.00356566 0.02861495 0.00000000
0.96720519 0.00061420 0.00356566 0.02861495 0.00000000
0.96720519 0.00061420 0.00356566 0.02861495 0.00000000
0.96708400 0.00060513 0.00353830 0.02877257 0.00000000
0.96708400 0.00060513 0.00353830 0.02877257 0.00000000
0.96708400 0.00060513 0.00353830 0.02877257 0.00000000
0.96708400 0.00060513 0.00353830 0.02877257 0.00000000
0.96708400 0.00060513 0.00353830 0.02877257 0.00000000
0.96695917 0.00061341 0.00355996 0.02886746 0.00000000
0.96711710 0.00059005 0.00356684 0.02872601 0.00000000
0.96695882 0.00063240 0.00365593 0.02875285 0.00000000
0.96713697 0.00058572 0.00363326 0.02864406 0.00000000
0.96713697 0.00058572 0.00363326 0.02864406 0.00000000
0.96713697 0.00058572 0.00363326 0.02864406 0.00000000
0.96713697 0.00058572 0.00363326 0.02864406 0.00000000
0.96713697 0.00058572 0.00363326 0.02864406 0.00000000
0.96707372 0.00054980 0.00363255 0.02874394 0.00000000
0.96707372 0.00054980 0.00363255 0.02874394 0.00000000
0.96707372 0.00054980 0.00363255 0.02874394 0.00000000
0.96695569 0.00055403 0.00369021 0.02880007 0.00000000
0.96695569 0.00055403 0.00369021 0.02880007 0.00000000
0.96690774 0.00052135 0.00373315 0.02883777 0.00000000
0.96690774 0.00052135 0.00373315 0.02883777 0.00000000
0.96690774 0.00052135 0.00373315 0.02883777 0.00000000
0.96686361 0.00053100 0.00373848 0.02886691 0.00000000
0.96711616 0.00055766 0.00369543 0.02863074 0.00000000
0.96711616 0.00055766 0.00369543 0.02863074 0.00000000
0.96722986 0.00044483 0.00356838 0.02875693 0.00000000
0.96707929 0.00048568 0.00364740 0.02878763 0.00000000
0.96707929 0.00048568 0.00364740 0.02878763 0.00000000
0.96707929 0.00048568 0.00364740 0.02878763 0.00000000
0.96722935 0.00048080 0.00372318 0.02856667 0.00000000
0.96713712 0.00041711 0.00384600 0.02859977 0.00000000
0.96714960 0.00045613 0.00382149 0.02857278 0.00000000
0.96714960 0.00045613 0.00382149 0.02857278 0.00000000
0.96709215 0.00047636 0.00364798 0.02878352 0.00000000
0.96709215 0.00047636 0.00364798 0.02878352 0.00000000
0.96709215 0.00047636 0.00364798 0.02878352 0.00000000
0.96708624 0.00050782 0.00363695 0.02876899 0.00000000
0.96708624 0.00050782 0.00363695 0.02876899 0.00000000
0.96708624 0.00050782 0.00363695 0.02876899 0.00000000
0.96708624 0.00050782 0.00363695 0.02876899 0.00000000
0.96708624 0.00050782 0.00363695 0.02876899 0.00000000
0.96708624 0.00050782 0.00363695 0.02876899 0.00000000
0.96708624 0.00050782 0.00363695 0.02876899 0.00000000
0.96708624 0.00050782 0.00363695 0.02876899 0.00000000
0.96708624 0.00050782 0.00363695 0.02876899 0.00000000
0.96708624 0.00050782 0.00363695 0.02876899 0.00000000
0.96708624 0.00050782 0.00363695 0.02876899 0.00000000
0.96708624 0.00050782 0.00363695 0.02876899 0.00000000
0.96708624 0.00050782 0.00363695 0.02876899 0.00000000
0.96708624 0.00050782 0.00363695 0.02876899 0.00000000
0.96708624 0.00050782 0.00363695 0.02876899 0.00000000
0.96708624 0.00050782 0.00363695 0.02876899 0.00000000
0.96708624 0.00050782 0.00363695 0.02876899 0.00000000
0.96708624 0.00050782 0.00363695 0.02876899 0.00000000
0.96708624 0.00050782 0.00363695 0.02876899 0.00000000
0.96708624 0.00050782 0.00363695 0.02876899 0.00000000
0.96708624 0.00050782 0.00363695 0.02876899 0.00000000
0.96708624 0.00050782 0.00363695 0.02876899 0.00000000
0.96708624 0.00050782 0.00363695 0.02876899 0.00000000
0.96708624 0.00050782 0.00363695 0.02876899 0.00000000
